feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30
-0.4280460641762345,-0.20521300622596286,0.11792507680331835,0.8806343495248303,0.5565222027675126,-0.06236290358699814,0.4801510161974679,-0.9612903491044252,1.373727198046697,-0.6508076184068722,-1.090040829741604,0.23861879567113028,-0.8602668180041682,-0.511038953375929,0.5835626422099162,0.6321879456745573,1.0032422894086908,-0.9471958996687997,0.14062953435279738,-0.2497439007698172,1.3428940108809988,-1.282972561148549,-1.0588877817540665,1.550245650317649,-0.2530151662448355,-0.2624195553769449,-1.0190463625286805,0.11084482128608687,1.4000240314225423,0.7630661064839487
-0.7424068371191724,-0.2279045472268739,1.4129175737918527,1.2653177076063253,-0.09341301419356415,0.005979165119640644,1.2856003616111358,-1.6143224902916533,-0.431717473445425,-0.33083517497301457,-0.7007451571080432,-2.2320806787227596,-0.056386199179033765,-1.2560790805606319,0.6062958263590355,-0.32649387566311217,0.8116302186947354,0.5092900652765154,-0.13823900063072725,-1.882052076693415,-0.6512207495306076,0.18185647178613065,0.06788893152229218,-0.999567396561375,-0.8773003763508457,-1.8060228038785162,0.22716010630187614,-0.4598626049293534,-0.04490856888203672,-0.6055862834747455
-0.7033438017074073,0.15828602939857542,-0.7448868587480999,0.430232962988477,1.1362074350830051,0.7449605020598109,-0.9902439899088663,1.528200606289455,-0.07186366701029645,1.086319081984651,-0.7378872916100165,1.2474739801611108,-1.0415360625414323,2.4216405444577322,-3.4491770729441615,0.9294580805968715,-0.716312695950013,-0.26246061884780075,0.2267220996515981,1.4182750517341693,-0.07538963765088388,-1.2697662128941856,0.6656562510857912,0.015795579127893585,0.8085886746774926,-1.2509933319540982,-0.18919263486832805,-1.0651487242096331,2.675338905145012,0.6045375099876567
-2.1396206560762394,-0.45022355303663136,-0.656171647592537,-0.5442889762967646,-0.03674056071010108,-0.21136613769576523,0.9593643852371169,-0.5313845299074947,0.6200203077102768,1.1331603057557154,-0.5211822484512757,0.19739099444096742,1.8888058041320122,1.4884573830327839,-0.056142749718704865,-0.027513327398229013,0.5728244911392701,-0.9503466881705975,-0.6465332746350945,-1.5733680857137358,-0.16797589984586062,-1.9065099073598573,-0.6863022537955386,-0.28105596093397806,0.368862099376176,-1.7967833699355114,-0.14105943106764615,-0.3343958584611992,-1.8964155316308984,-0.4545230753225964
-0.6294749609242508,-0.40329558191709247,1.0341529977218715,0.3307543400065834,-0.07067762177790295,-0.2452756754396417,1.2475582852476284,1.314467003154254,-0.5338824077148866,1.7855752326455205,0.6678140648647456,1.0856561887333673,1.1918937284173199,0.10906925310055504,-1.317663872404143,0.3489219713649401,-1.6257832891871962,1.221433147657695,-0.1552764449799816,0.791877609405626,-1.0249279647995426,-0.560456301112989,0.7569267355535492,-1.9923223888941644,1.8747411108113483,-0.24348379752717308,-0.4763412997787809,-1.329145691607713,-2.0330061642074697,1.2842446560155336
0.5977204669126083,1.0728514906209918,-0.29637267569760684,-0.5623103075586625,-0.4987873226760207,-0.3530857277739499,0.3822232165506356,-1.9394098169137106,-0.6143408654220759,-0.08804740297145329,-1.021727953457714,-0.43536423238010913,0.6294814165010848,0.19840385069932845,0.7247677787457346,-0.36580687530353834,0.24563294839106728,-0.06409149836629977,1.1680189333159838,0.38843534406886276,-0.12345219357819802,1.1311932817927148,-0.4473676507663746,0.01917479883390808,-0.7107658805166578,0.008421554187983618,-0.31353030768216067,0.6442981963821984,-1.5290471690490648,1.191528948437546
2.5594880310377928,-0.2935224638814117,-1.2409214848171524,0.16207884958563462,0.7558408478748394,0.24438990216649084,-0.3977857675270517,2.488501330165532,-0.8629770823499442,2.740251476306538,0.8532146925824412,0.2392350142055472,1.3747646106918463,-0.6835509618538514,0.4436445154027771,1.333078068724122,0.19764725514566275,0.8305020279550764,0.8160459675195012,1.2522279321379037,-0.6816619309811333,1.714360621631098,-0.7299386733100758,0.672725437519985,0.5111061772121533,-0.10882733327508377,0.5445404140147369,-0.39346917947915055,-1.1280182679694635,0.18292461731183624
0.3942330218796011,0.3835524037071247,0.5614719778717568,1.4098049723649646,0.41633898139525216,0.5417277067815929,0.8074510876124182,-0.2192632569577832,-0.7258522748548268,-0.6455510342787463,-0.29105817434976217,-1.3014307959255307,0.2734389476537913,-1.4232128746114443,-3.4158273994420023,1.466502185171229,0.2980422681194742,0.5687213130952989,-0.5950137665183214,-0.20689372777848028,-0.7027725245576727,1.3813133092156353,0.34143769304151744,0.047276727754219636,-0.473817186947047,1.4541350075505068,-2.0653875976161338,1.224062391262851,0.42328864805689786,-1.878027681111086
0.12221916522267956,-0.889491740488447,-1.5923727788616056,1.1812537447638027,-1.1566361919413006,1.2890137249239713,-0.5218892427051127,0.2887541749548474,0.17457864952857383,2.3984932426740784,0.6682894118917543,-0.8804114333847011,0.16794585253863115,1.3627374744676477,0.5408338273923814,0.018907489355459797,1.2985925924380135,-1.670033048219398,-0.7592975427227726,-1.0091685525059884,-1.7075939002429406,0.023570629095301755,0.6209327260149001,0.07218226662895565,-0.10462702480427645,-0.23157723532538088,0.12410444542663658,-0.6908614658004057,-0.3346070049830935,-0.12123472164215861
-0.5154356620924533,-0.44469002715287254,1.4421342627087936,0.9053248087607685,0.3880949927216057,0.529274624733727,-0.04516255032636231,-1.2167526394909665,2.005069046949013,1.748888937956415,-0.2258467357958908,-1.2043053959125885,-0.4051656688341757,1.3084563939963019,-0.36042545429843414,-0.2838488662158028,-1.7275286465287132,1.1364956186330435,0.7470737601122179,-1.4554509493065633,0.3843843940387487,0.9251483952286533,-0.712427500412563,-0.16195773043632977,1.0184502939211788,-1.0560714220843348,-0.5107857846233622,1.320436943387639,-0.5529566415980156,1.2140224083032973
