feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100
0.6363051083451703,0.8838485360207424,0.6316708696348552,-0.2926575913254419,-0.42954543213493895,-0.7436006281831606,-0.8838119174634697,-1.025035400030865,0.14120351033078807,-0.08668984836867132,0.20349374825971067,0.6617370168662615,0.07818517222217099,-0.1549126906295171,-2.150057946573433,-1.450291307759605,-0.7409430987558923,2.00992836465914,0.4016003286574069,-0.18847489555007543,1.823422122282425,2.1821307739744453,-1.6539640177024848,0.7156150554230196,-0.29235933530647973,-0.32807262773006873,0.9036115367428624,-0.38521979005961976,-1.1494699024312611,-1.242961455398205,-2.0243435041500675,0.4106594083635846,-1.3577284072131655,1.663841266363835,-0.3306291491085705,-0.5582803967578012,-0.27379256428912807,-0.9288911911072676,1.5478897279627382,-0.14953166206039678,1.4019334781445776,0.16434502972722242,-0.6243826137443993,-0.6306086118455997,-0.9866605687211949,-2.0589561417926334,2.161967257356791,0.6979411545408264,-0.8830520130905596,0.4351418485564647,-0.5510699564081911,-0.37807027460046405,-0.1275870867959714,0.44273179201191665,-0.7682778213901347,0.38809778054021804,-1.0239050175741276,0.274311536249588,0.8142997532740244,0.5951244692575427,0.4698487908658374,2.0560223469468726,1.0082750515567653,-1.169360822149028,-0.761481665983267,-0.7343135132981256,0.06715940793155473,1.080088896500999,-1.0413154426060165,0.04400214731362941,-1.004700472479279,1.1268722833993057,0.012530545463160927,-0.8326563354203554,0.49261815111778723,-1.225345961521616,-0.8372023359909252,-1.0271976534965195,-0.06299873165184625,0.6348957114716887,-0.34301623037139156,0.06049500108133997,0.3885577548447661,0.6650090856698947,2.163746408808551,-0.3615500363955808,-0.13985686514044365,-1.0394116319726103,-0.3613120860822102,-0.8310361944916009,0.9815320434187561,-1.0298266749935243,0.6628411387554983,0.824803081921869,0.07528810622699332,-0.7428920774351387,0.3330891897291872,-0.12283457999727648,0.5441444493845878,-1.3778891117097585
-0.9067206685799298,0.20695890108428602,0.9995966729200259,-0.24677609921085422,1.2529152593920434,1.2887342103254906,-0.12927031773875478,1.5346552069702248,-0.20911246126514932,-0.9053704485294544,-0.7774074298738363,0.12025434179246852,1.979205170050527,-1.3633307128704215,-0.6108964324356463,-0.9443875764255517,-0.8376098992222429,0.16413967936476753,-0.6299117952913095,-0.14619803967737108,0.39171309274270677,-0.897277362777937,-1.288095393971238,0.40886144808550395,-0.07911793082751668,0.2169468003249391,-0.5146012459558017,0.990931008839716,-0.006531084450668776,1.1808121763510986,1.2343178781620605,-0.9432580415641165,0.28565963620014095,0.338473876533333,-0.6350515000425173,0.9551613748718625,-0.3181515272222309,1.8845055729632578,-1.3882549150450314,0.7858633589945353,-0.5948628584105418,0.09433358667860861,-0.6792082511767513,-0.3047694829444562,0.5247855742772977,1.1501506828061694,-0.1502148433236575,0.11986660833536553,-1.239638065433093,0.9675483366334676,1.6044446776012327,-0.3603109991917987,-1.0544520846539773,0.5835543941298562,0.0652691461068301,-0.25712564728858156,-0.6783368839058651,-0.8094953988441453,-0.3061021710118632,0.8143591668276885,-0.8353975396050253,-0.22286098687015976,-1.1505217038827327,0.2878161565347723,-0.5349092238560784,-0.13612584599432664,0.038682275368740485,-3.911470871114556,-0.2950610290998848,-0.3406250865581492,1.2532493058937921,0.41674010844199,1.4519259920413994,0.7696030155753892,-1.1492291831473227,-0.23897479722991827,0.16087081994435132,0.3949364872791223,1.335600558289643,0.26428844257083195,-0.0828586045897549,1.0599397694063335,-0.8509749332950156,-0.5249046585670905,0.09527607714417577,0.8351740963915246,0.5596021402633935,-1.2246930548386938,-0.8131767204460902,-0.31854276994622094,-1.2600473171197188,-0.6825296317395472,-0.3943413601498798,0.9672803332211442,-0.9061589493128722,1.4626778625081052,0.2853993590798937,-0.7635985859541182,0.26590947191733566,0.014651958661691089
0.4760425874269718,-0.06809149289206254,-0.47982365323179094,1.0859565270939333,0.7296887083285168,0.729038952289493,0.4431742623809995,0.825089310887316,-0.8600143138812575,0.8936157866653212,1.1011395115262423,0.9351339574514076,-0.3655819442956086,0.26029706419301346,-0.7081280275425068,-0.24688267440814216,0.0784153191823663,0.5303966806015178,0.11954490365016811,-0.32760186469873964,-0.011032965632111185,-0.5800690707683852,1.648431938452298,1.682973854322429,-0.32133895567213516,1.4663100977788028,-1.0361420328637638,-0.0884608327042474,0.395011139800778,0.707164225859003,0.3431258014675009,-0.4698622473168175,-0.4974439094655487,-1.0526773380123815,-1.5768254993812258,-0.6740481128923691,-0.4764769554414059,-0.07158046859270974,0.3254572220855006,0.4435330620908755,1.7120386816570192,0.060287203053835864,-1.1367477595369915,0.3871413660982048,-1.2933180372047677,1.0207674626241878,-0.3070322115606603,2.4996257429835516,-0.898369520964163,0.8441505130542115,-0.6376589408237077,0.8812605847616193,-0.011044496959427873,3.0508363807472496,-0.08006195958560434,-0.5963022961155383,1.3622185134003653,0.02266363011076349,-1.1667904359869563,2.2401558681109552,0.2739382756800933,-0.6334009330626629,1.3298928864096886,-0.05474453972225336,-0.5085637030317655,-0.4206797303818234,-1.16159466745222,-0.7775977361642326,-0.6102304103971445,-1.9429420575611573,-0.15842313137668637,0.9875486535941798,-0.17873914294543325,0.4080611046329837,1.444078719510596,-0.8375966875547167,-0.08030607377021177,0.04905036398526936,1.9020778188779177,-0.29185928660488913,-0.45859779757254765,1.946966241307809,-0.37139226343613374,0.42777373039455796,-1.302606099011294,1.8375803192718103,-0.24230976689018144,0.7163300791272619,0.770547357227112,-1.1777933817690862,-0.09540069374171355,1.2105972006460564,0.800630738648162,-2.858667865868644,-1.9021791556602796,-1.3397861644896885,0.8347121340327569,-1.9631797297168567,-0.9156377061281714,-0.47656823514790975
1.303661268398584,-0.983472924704131,1.4047378092615181,-0.2652963209904888,0.1488148412349512,0.9582961062650962,0.42857849403458825,-0.16523778898798064,0.467960156206497,1.0574067355455037,0.895577819629254,1.7628651468737153,1.12396263575825,0.6058161148837794,0.7682022635639926,-0.6736566914327116,0.43762360987246157,-0.317818630152269,-0.013015807010710902,1.3685443079439765,1.8422085721062464,0.15650818333176156,-2.0075182429856917,-1.3979356738178748,0.35375870924165564,0.23908384780251576,0.11539470351122066,-0.9881982632525428,0.7893827202139013,-2.3222027184236635,0.06434931871878093,-1.8658512622358567,0.863523505299763,-0.47777483498355855,0.423582376144143,0.45539533966907847,1.0501891492669533,0.7299004778542414,-0.2698505725417136,0.6828459057576101,1.0609031155553836,-0.5628013132595088,-0.2003881923226489,-0.7397054361957034,0.8104320351864344,0.3510490638999001,-0.7596147934793095,0.022728915167679765,-0.15860249028264542,0.26511428316310703,0.04878090401145856,0.10093461829431537,0.6045444467859582,-1.2069028742462444,-0.4791367804349751,-1.0082370712361999,-0.43686398090333606,0.15189803433994845,1.3717708535409692,1.708536325803117,-0.5670874955291708,-1.1550170314534718,0.8321487022960623,-0.4316295036673698,-0.218627693250199,-0.9712778556705035,-0.04198434580522507,-0.0960083120426572,-1.0323659216337966,-1.165688851496038,-0.41451065436662043,-1.010633238064735,0.7193326838894528,1.1534064622865376,-0.6194972132147517,1.7298089383505681,-0.1620712542370232,-0.8885203334233811,0.9065823644327523,-0.8401796563573695,2.352491909217656,1.125212436863833,-1.6762409984142377,-0.2740734644857387,2.2419691963836788,-0.28834807610345825,0.7108368175043948,1.0377178433161214,-0.8862996061951482,-0.2235712488099125,0.16670128924473052,0.47394724246803066,0.6792207617695912,0.7345202170675136,-0.38316090760391097,-0.8766938995140651,0.7885342911410632,0.7204400206884765,0.08715944302482169,-1.2584491345902749
0.2115870123260165,0.6309093189212194,0.3296128644439413,0.635056818156667,-0.5411266248031359,0.9778485947930146,2.7346850541846597,-1.0304275310258673,0.26343758977479886,0.8175019434043095,-0.20378033581246577,1.802183407560043,-0.6010561897889448,0.30867390088747915,-1.0921531241064761,0.7441745754239197,1.1367940971008994,0.7597748724815107,0.3965159924640183,-0.24493908596518973,1.1825404173646763,0.9689420973298597,0.2052922881791764,1.475977730288879,1.055858556691273,0.7744000303921752,0.4802622900728822,0.569132242236592,-0.18556683368796667,-1.0044701106001812,0.059265150645025966,-1.6669150392859076,-0.9624099980853085,-1.092617056560965,-1.1464137023582754,1.5768701991497152,1.0060564019050455,1.116529636685632,0.3072244564498007,0.9361272421743158,-0.5482655605281302,-0.3412721910505613,-1.0785636918946544,-0.5086791378870353,-0.08008734235640329,-0.010905567995213366,0.6064467458251948,-0.39086649621571723,-1.7495106758139871,-1.9045138007935445,-0.8662883959337162,0.10769930462336524,0.8892826280478847,-1.2550146476526216,0.504035515575809,0.7588259157148328,-0.7360976586664755,0.7659164932098909,-1.6248297031566996,1.2866191962255633,1.0805923239294932,-0.00247703998697236,-1.113734193973821,0.033644798549533894,0.5556180783742071,-1.30768845146059,-0.5699934737830913,-0.09567922131542415,0.7272308814334631,-0.7885300231173606,-0.4426676793687649,0.34823885807306826,-1.1218325994859721,-0.35347103579449357,0.3638236822041461,-1.2106204092651955,-0.13072852843189664,0.43766544241954997,-0.12618282821766,0.7039609257824727,-0.09424665138075736,-0.09779622355027717,2.4639267975628756,-1.1935246190606017,1.022920491224326,0.01909250389470699,1.3261569424252215,-0.1432159108935926,-0.37927569807841577,0.8734427114781277,-0.43053182424980263,-1.6580079166036443,0.9986135754990102,-2.333888017393803,-0.9292481486450803,0.1155316232076621,-0.3532596287259295,-0.5397270065466199,-0.6808285040443215,-1.1206167700848035
0.5970446461790757,1.416703090186196,-2.225346676013106,-1.3519999680924621,-0.8084350172152682,0.1291871945829456,0.4425667082373835,-0.11205335222165032,-0.914594000787186,-0.3936538179581347,0.3418066186768891,1.4555693265699268,0.5533452921785018,-0.5965920123877784,1.281917748751668,0.5999667303164067,-0.08172445288595669,-1.33469936399006,-0.7320625001572738,-0.027998085363100812,0.41169935247188044,1.0315469142096951,-1.1663124167405476,0.15214730308493601,1.9026757078553815,0.4405569981124661,-0.9514154926911789,-2.1082739771639574,-0.5802530897438735,-0.5692209921629263,-0.9254444247559281,0.6231656400717589,-0.6005709058964042,-0.21572510429266054,0.22565802875745067,-0.48009822135578073,0.6726326409367208,0.9451147173969061,1.193483772391812,-0.012869257043332104,0.5491857373566471,1.71032713650807,0.37202648009633404,-0.9632211398629528,-1.1560682118464574,1.2356659119619418,-0.6607658990636442,-0.1650975141993442,0.6475335495590501,-1.5199526208499947,0.8750337780850113,0.7496338469343554,-0.7486382542763269,-1.6441208658813127,0.09647023926820777,-0.8090487540481658,-0.4431048958386935,-0.5996706498163957,-1.9957330931200101,-0.6324634078991814,-0.9302186172941287,-0.31157878830616076,-0.8827070932822383,0.05410225103869643,1.3917634575316944,-0.07709639930895673,0.42966919167960976,-1.780295416156646,-0.3360047764696823,0.9213474602984895,0.2239968749290651,-1.521950598040961,1.1924873782030598,-0.7420403070990608,-0.24257728236854872,0.6180266545107286,-0.09475279131563978,-0.7517011515068336,-0.7048690084234865,-0.9910383670992179,-1.2770928213086183,0.43158155199881604,-0.0016033026871418161,-0.8955366299586934,1.1034061431703521,-0.9430576861446093,0.04929461392451799,-0.4119169536928996,-1.1773522277226218,1.0667321216855707,0.19000731490001427,0.5443334094803265,1.1412623448366523,-0.1767517715571507,-1.1138324504872867,0.977210993776948,0.3816888832521212,1.781904421110347,-0.7838582874517512,0.9692923874945774
-0.8963351831293019,-0.21971975486729126,-0.18785496862635717,0.14657561999417298,0.0006267911364758896,-0.48411030517485193,-0.4035722284388757,1.2218884403585053,-0.12621276005692234,-1.1383930667000357,0.41063917810678185,-0.3054344869350861,-0.6278509982784223,0.3547745909899542,1.3034287685070314,0.3535576702488918,-0.4837006074016674,0.818084344574303,1.0544502701655873,0.46433431313953716,1.6050417680032392,-0.7120568776967511,1.927809294271336,-1.608853705051295,0.36608432093885585,-1.0519819030795428,0.8381039734564814,-0.2495417018915233,-0.05787602773526844,-0.6115938526136898,0.9482084899585905,0.17445811623271362,-0.03433974605660757,-0.18538188150067086,0.2016539913804553,0.4758691032703186,-0.531915930521512,-0.8808210257000222,-2.4498331418103945,-1.3746456516447607,-0.39113368169055923,-1.1396769341318014,-2.252123040813263,-0.6702111117335158,0.1413684216752741,-0.6152779164989526,0.6359128566101098,-0.3234324699646002,1.1786220398349248,-0.0025896299106464037,0.4518634826336441,-1.492166727659771,0.5394821598092647,0.3940292492729374,1.4880018583302814,1.8970781029777368,0.7854301353415469,-0.0838147219628814,0.05778789882157466,0.49781211913071244,-0.08197491982873151,0.5124224749899078,0.5205008466412336,1.650810961717565,-0.3768139178421293,-0.5959468932163736,-1.4267207143611313,-0.39267819083838684,2.0059803874628233,1.2211608946076242,0.3057182332450497,-0.8448139289226758,-0.9696908852203359,-0.7910181497043246,0.34424422250161185,1.6841448775665429,2.0732261063800688,0.686988491623522,0.4370406429244123,0.8488676504532414,-0.02919248279153236,-1.4196913185614943,1.103259546221002,-0.687945935541731,0.6715227814534348,-0.7317637903017217,-1.3931718830071105,-0.6400636350427242,0.36283058111668115,0.6444677452580416,-0.2935286901717799,-1.3723265322222356,-0.4749393794634221,-0.373541841990697,-0.2911201328715144,-0.17577540792740975,-1.1879261567648296,1.3528265242943212,-0.01876400533705946,0.01803751164639825
-0.11198782050694159,-0.8487855003110211,-0.17354414185290448,0.9867695956292273,-0.9985500620954114,-0.16863031572987083,-0.6638504468788567,0.6381186579282606,-0.2996039844987497,0.6540596651225488,-0.9612702754823172,0.5634686293393717,0.15595669594604872,0.7951499547088681,2.3075673055528974,0.12757735454059946,0.880262844067584,-0.30552139187243416,0.3197845286437012,1.8239621474838523,1.1830477214908977,-0.6560782619410425,-0.22474716988931365,1.3307861942255854,0.9953843634862621,0.13941806754489947,1.3944628313922727,1.7968789416401771,0.736626266449603,-0.5311026272188581,1.0718174578085529,-0.25917281035746115,1.7724751789140465,1.2762277378273101,-0.6328439148642174,0.3756507406358585,-0.9389158610736447,1.188657902806444,1.3016582824148804,1.2970898282832937,0.8053077451593059,-0.7436114539183316,1.0792244486738738,1.842683028186179,-0.6472447962057073,-0.16787316198622648,2.2379056525027203,-0.5089874749660523,0.07553558092065021,0.12993234104921347,0.3446872891862902,0.7476557394293734,-0.48270684697301625,1.1837529797492237,1.084516086966022,2.554284329203756,1.4270644101106895,1.2282846529713407,0.4487538014735652,0.7555650552711013,-0.6908263037642075,-0.726099094040975,-0.6074198649883854,0.5894774198553003,1.2177696640578162,0.3089065008694818,1.326879381600671,0.9423914894989468,-0.7889353295074982,-0.07379826206626845,-0.4399457036141618,-0.320249895112622,-0.3160301978874427,0.7372791282939306,-0.5124925906813211,-0.28323146908446595,-1.1118500620187173,1.2105743496709402,1.6681597580325902,1.5015885365087474,-0.6929917614074023,-1.062747642310574,1.1638058806647265,0.16572165871070046,-0.8482862823489322,1.0029056575921353,0.14571835638981004,0.7244804865146949,-1.8281673206421547,-0.959792119402767,0.635201186924316,1.9059789520093382,0.2003351898670375,2.94303601569516,0.5492281813024807,0.2684338465739555,0.5041956775683131,0.4260651897282447,0.5550903880517739,-0.6375322613470282
1.4689412854323924,0.18149576750069443,1.080141970107699,-0.04079842583462903,-0.22756855476027468,0.9210457712926094,-0.2749811238833442,-0.6352810873472753,-0.6911022223035589,1.0697648848904902,1.8202511926333784,-0.9379261363011547,-0.09381288267827859,-0.7219560551781896,-1.0824633308895037,-1.2103594875745578,1.968255042096976,1.4065379799317126,-0.3911991241320095,1.0036826976805673,0.902874479767435,-0.7281914145373451,-0.46878841875229044,0.45754068867552206,-1.5123512995366037,-1.148609811567621,-2.399604118211125,-1.1102596298598775,0.8150911469127297,0.455022475407696,1.4736820165195104,-0.8328665793750422,0.5817058577253796,-0.5759574865675688,0.36408037235496366,0.005844119573463964,-0.8732013588286618,0.9562665663678842,-1.9220608596686246,-0.1143128730988962,-0.5488415642184197,-1.1739851283553058,-0.1537574581021827,-1.7214084354869628,-0.7168424350707435,-1.643443342209402,-1.3453362596960088,1.0934814915626503,-0.27216667802141536,1.4699197275527895,-0.31316511225202515,0.8008561573770098,-0.812861723618251,-0.7471200690711828,0.38873089665906846,-0.4087371028027743,-0.20110858014855354,0.03926559471163979,-0.12247612534495615,-0.14267178368394773,-1.7793640598738505,0.8892716570295202,-0.23026273148716445,0.24643976141163662,0.5069719242323317,-1.0920651486592197,-0.48526778725891984,0.027270141849657967,0.3436645366653312,0.4934277323210428,0.27705920485846125,-0.8110858523960958,0.5118246829926346,1.228859451328523,-0.5618405153883519,-1.5049063605596795,0.0881788176149647,-0.6019875047290453,1.2615671952450331,2.0139923356360083,-0.1345204260829235,-1.2249724016592645,-0.35079929097177515,1.1261726601098567,0.2752986479395818,2.1481991227752135,0.5844041901339132,-0.6639013732462804,2.4233196669089825,0.30083314392556526,0.7680229410977771,-1.0414830112606945,0.41255358227424255,-0.26682163285439003,0.16196929367830273,0.18696439681324808,0.3230590334320484,-0.5158587413559336,-0.7890226187170656,0.3601227135585384
-1.1238983345400366,0.002649894000555205,-0.5812638417572866,-0.756303523171378,1.1931144314507698,-0.30379375593584396,-0.36487110856607413,0.04395744153506195,-0.23517985510799438,0.4574004709392851,-0.11523922454708324,0.6607089591575636,-1.8708975653496949,0.5223710694813322,-0.7597953150201723,0.400809659413032,-0.6933169986993826,-1.5424595978345905,1.6619624395696497,-0.329089395369613,-0.015432552466756759,-1.0342777925904734,-0.6403130682662593,0.83636558321118,-0.2902546320685152,-0.10741575438958106,0.3596420674667781,-1.0692884787458814,-0.438502129956161,-1.0825468759849763,0.3974293267062057,2.311657233269557,-0.8001474912483779,3.1589146065133207,-1.207315417066397,-1.1207838239507049,2.1540270283276564,-0.1754388768898186,-0.20435448424784633,0.7241888069422724,-0.33818491840622905,-0.7638867963283217,0.9660639271402214,-1.8132897675886657,0.5893194746302338,1.0338775474226818,1.0505741760206555,-0.6301335537016607,0.532141553864306,0.13688430254542755,0.6686224050867697,1.393291290539661,-0.32682876092047464,-0.31562900564724405,1.4573753962092286,-2.3904831994156215,0.5378069373057989,-0.15282175863590297,-0.4780248390560147,-1.3080183379863004,-0.607982927935192,-0.2613159320748304,-0.0843598268732724,1.4301130271718578,0.267332151039579,-0.5268889710766372,-0.09454429908716068,-0.24445745239288275,-0.2927250259377815,0.999877598542569,-0.4682637369981812,-0.016233712177566455,0.6440736057177852,-0.29350348766439255,-0.5412377729609247,-0.3094538342949425,-0.07622691697142588,-0.7436963593315027,0.7476282653836402,-1.3199545238276436,1.152034992736469,-0.9832909577989187,0.2563519491893152,-0.8830488842820776,0.48874155848316764,0.6123253554400291,-0.6428829734932304,1.0769378638455684,0.06320931232945852,-0.3454617624724078,0.48137845657554007,-0.3755312312207113,0.19707729809144467,-1.4236422013973467,0.5845094585774492,-2.0374019327555652,-2.3635620270337445,-0.4267697735218356,-1.5709618482916758,-0.1929464517022618
